,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
4350,DL,2009,JFK,3797,CLE,3486,,0,CRJ ERJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Cleveland Hopkins International Airport,Cleveland,41.4117012,-81.84980011,791,"(40.63980103, -73.77890015)","(41.411701202399996, -81.8498001099)",683.91701,"19,216,182","124,942"
4351,DL,2009,JFK,3797,CLT,3876,,0,ERJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Charlotte Douglas International Airport,Charlotte,35.21400070000001,-80.94309998,748,"(40.63980103, -73.77890015)","(35.2140007019043, -80.94309997558594)",870.8604937999999,"19,216,182","2,636,883"
4352,DL,2009,JFK,3797,CMH,3759,,0,ERJ CRJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(40.63980103, -73.77890015)","(39.998001, -82.891899)",777.4799466,"19,216,182","2,122,271"
4353,DL,2009,JFK,3797,CMH,3759,,0,ERJ CRJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(40.63980103, -73.77890015)","(39.998001, -82.891899)",777.4799466,"19,216,182","321,048"
4354,DL,2009,JFK,3797,CMH,3759,,0,ERJ CRJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(40.63980103, -73.77890015)","(39.998001, -82.891899)",777.4799466,"19,216,182","83,779"
4355,DL,2009,JFK,3797,CVG,3488,,0,CR9 CR7,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Cincinnati Northern Kentucky International Airport,Cincinnati,39.04880142,-84.6678009,896,"(40.63980103, -73.77890015)","(39.0488014221, -84.6678009033)",947.8901924,"19,216,182","2,221,208"
4356,DL,2009,JFK,3797,DCA,3520,,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,15,"(40.63980103, -73.77890015)","(38.8521, -77.037697)",342.6125526,"19,216,182","6,280,487"
4357,DL,2009,JFK,3797,DEN,3751,,0,73H,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(40.63980103, -73.77890015)","(39.861698150635, -104.672996521)",2616.352159,"19,216,182","2,967,239"
4358,DL,2009,JFK,3797,DFW,3670,,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(40.63980103, -73.77890015)","(32.896801, -97.038002)",2238.655882,"19,216,182",
4359,DL,2009,JFK,3797,DTW,3645,,0,M88 CR9 73H 319,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(40.63980103, -73.77890015)","(42.212398529052734, -83.35340118408203)",818.6970557,"19,216,182","4,319,629"
4360,DL,2009,JFK,3797,FLL,3533,,0,752 M88 73H 738,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(40.63980103, -73.77890015)","(26.072599, -80.152702)",1719.861875,"19,216,182",
4361,DL,2009,JFK,3797,IAD,3714,,0,CR7 ERJ CRJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Washington Dulles International Airport,Washington,38.94449997,-77.45580292,312,"(40.63980103, -73.77890015)","(38.94449997, -77.45580292)",366.84922,"19,216,182","6,280,487"
4362,DL,2009,JFK,3797,IND,3585,,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Indianapolis International Airport,Indianapolis,39.7173,-86.294403,797,"(40.63980103, -73.77890015)","(39.7173, -86.294403)",1069.9521359999999,"19,216,182","2,074,537"
4363,DL,2009,JFK,3797,JAX,3712,,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,"(40.63980103, -73.77890015)","(30.49410057067871, -81.68789672851562)",1333.244701,"19,216,182","1,559,514"
4364,DL,2009,JFK,3797,JAX,3712,,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,"(40.63980103, -73.77890015)","(30.49410057067871, -81.68789672851562)",1333.244701,"19,216,182","197,938"
4365,DL,2009,JFK,3797,LAS,3877,,0,73H 738 757,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(40.63980103, -73.77890015)","(36.08010101, -115.15200039999999)",3617.691332,"19,216,182","2,266,715"
4366,DL,2009,JFK,3797,LAX,3484,,0,76W 752,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,"(40.63980103, -73.77890015)","(33.94250107, -118.40799709999999)",3982.9402689999997,"19,216,182","13,214,799"
4367,DL,2009,JFK,3797,MCO,3878,,0,752 73H M88 738,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(40.63980103, -73.77890015)","(28.429399490356445, -81.30899810791016)",1519.223568,"19,216,182","2,608,147"
4368,DL,2009,JFK,3797,MIA,3576,,0,73H M88 738 319,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Miami International Airport,Miami,25.79319954,-80.29060364,8,"(40.63980103, -73.77890015)","(25.79319953918457, -80.29060363769531)",1753.598582,"19,216,182","6,166,488"
4369,DL,2009,JFK,3797,MSP,3858,,0,CR9 319 M88,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(40.63980103, -73.77890015)","(44.882, -93.221802)",1655.190104,"19,216,182","3,654,908"
4370,DL,2009,JFK,3797,MSY,3861,Y,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,"(40.63980103, -73.77890015)","(29.99340057373047, -90.25800323486328)",1902.4609010000001,"19,216,182","1,270,530"
4371,DL,2009,JFK,3797,ORD,3830,,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(40.63980103, -73.77890015)","(41.9786, -87.9048)",1190.833656,"19,216,182","9,458,539"
4372,DL,2009,JFK,3797,ORF,3611,,0,ERJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Norfolk International Airport,Norfolk,36.89459991,-76.20120239,26,"(40.63980103, -73.77890015)","(36.89459991455078, -76.20120239257812)",465.9675566000001,"19,216,182",
4373,DL,2009,JFK,3797,PDX,3720,,0,752 73H,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Portland International Airport,Portland,45.58869934,-122.59799960000001,31,"(40.63980103, -73.77890015)","(45.58869934, -122.59799960000001)",3949.167712,"19,216,182","2,492,412"
4374,DL,2009,JFK,3797,PDX,3720,,0,752 73H,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Portland International Airport,Portland,45.58869934,-122.59799960000001,31,"(40.63980103, -73.77890015)","(45.58869934, -122.59799960000001)",3949.167712,"19,216,182","538,500"
4375,DL,2009,JFK,3797,PHL,3752,,0,ERJ CRJ 752,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,"(40.63980103, -73.77890015)","(39.87189865112305, -75.24109649658203)",150.81004380000002,"19,216,182","6,102,434"
4376,DL,2009,JFK,3797,PHX,3462,,0,738 73H,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(40.63980103, -73.77890015)","(33.43429946899414, -112.01200103759766)",3465.401798,"19,216,182","4,948,203"
4377,DL,2009,JFK,3797,PIT,3570,,0,CR9 752 ERJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Pittsburgh International Airport,Pittsburgh,40.49150085,-80.23290253,1203,"(40.63980103, -73.77890015)","(40.49150085, -80.23290253)",546.682986,"19,216,182","2,317,600"
4378,DL,2009,JFK,3797,RDU,3626,,0,CR7 CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Raleigh Durham International Airport,Raleigh-durham,35.87760162,-78.78749847,435,"(40.63980103, -73.77890015)","(35.877601623535156, -78.7874984741211)",686.4632011,"19,216,182",
4379,DL,2009,JFK,3797,RIC,3608,,0,ERJ CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Richmond International Airport,Richmond,37.50519943,-77.31970215,167,"(40.63980103, -73.77890015)","(37.50519943237305, -77.3197021484375)",463.58099730000004,"19,216,182","1,291,900"
4380,DL,2009,JFK,3797,ROC,3622,,0,CRJ ERJ CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Greater Rochester International Airport,Rochester,43.1189003,-77.67240143,559,"(40.63980103, -73.77890015)","(43.118900299072266, -77.67240142822266)",424.4972159,"19,216,182","1,069,644"
4381,DL,2009,JFK,3797,ROC,3622,,0,CRJ ERJ CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Greater Rochester International Airport,Rochester,43.1189003,-77.67240143,559,"(40.63980103, -73.77890015)","(43.118900299072266, -77.67240142822266)",424.4972159,"19,216,182","221,921"
4382,DL,2009,JFK,3797,SAN,3731,,0,757 73H,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,San Diego International Airport,San Diego,32.73360062,-117.1900024,17,"(40.63980103, -73.77890015)","(32.7336006165, -117.190002441)",3936.28171,"19,216,182","3,338,330"
4383,DL,2009,JFK,3797,SAT,3621,,0,73H,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,San Antonio International Airport,San Antonio,29.53370094,-98.46980286,809,"(40.63980103, -73.77890015)","(29.533700942993164, -98.46980285644531)",2553.8517420000003,"19,216,182","2,550,960"
4384,DL,2009,JFK,3797,SAV,3613,,0,CR9 CR7,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Savannah Hilton Head International Airport,Savannah,32.12760162,-81.20210266,50,"(40.63980103, -73.77890015)","(32.12760162, -81.20210266)",1154.756806,"19,216,182","393,353"
4385,DL,2009,JFK,3797,SDF,4014,,0,CRJ ERJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Louisville International Standiford Field,Louisville,38.1744,-85.736,501,"(40.63980103, -73.77890015)","(38.1744, -85.736)",1064.6308210000002,"19,216,182","1,265,108"
4386,DL,2009,JFK,3797,SEA,3577,,0,752 757,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Seattle Tacoma International Airport,Seattle,47.449001,-122.308998,433,"(40.63980103, -73.77890015)","(47.449001, -122.308998)",3896.768076,"19,216,182","3,979,845"
4387,DL,2009,JFK,3797,SFO,3469,,0,752,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(40.63980103, -73.77890015)","(37.61899948120117, -122.375)",4161.868164,"19,216,182","4,731,803"
4388,DL,2009,JFK,3797,SLC,3536,,0,757 73H 738 739 752,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.97799679999999,4227,"(40.63980103, -73.77890015)","(40.78839874267578, -111.97799682617188)",3201.73965,"19,216,182","1,232,696"
4389,DL,2009,JFK,3797,STL,3678,,0,CR7 CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,St Louis Lambert International Airport,St. Louis,38.748697,-90.370003,618,"(40.63980103, -73.77890015)","(38.748697, -90.370003)",1436.271092,"19,216,182","2,803,228"
4390,DL,2009,JFK,3797,SYR,3745,,0,ERJ,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Syracuse Hancock International Airport,Syracuse,43.11119843,-76.10630035,421,"(40.63980103, -73.77890015)","(43.11119842529297, -76.1063003540039)",335.6418936,"19,216,182","648,593"
4391,DL,2009,JFK,3797,TPA,3646,,0,M88 738 73H,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,"(40.63980103, -73.77890015)","(27.975500106811523, -82.533203125)",1617.468545,"19,216,182","3,194,831"
4392,DL,2009,KOA,3514,LAX,3484,,0,757,Ellison Onizuka Kona International At Keahole Airport,Kona,19.738782999999998,-156.045603,47,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,"(19.738782999999998, -156.045603)","(33.94250107, -118.40799709999999)",4029.616557,,"13,214,799"
4393,DL,2009,LAN,3544,ATL,3682,Y,0,CRJ,Capital City Airport,Lansing,42.77870178,-84.58740234,861,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(42.77870178222656, -84.58740234375)","(33.6367, -84.428101)",1014.866536,"550,391","6,020,364"
4394,DL,2009,LAN,3544,DTW,3645,Y,0,CRJ,Capital City Airport,Lansing,42.77870178,-84.58740234,861,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(42.77870178222656, -84.58740234375)","(42.212398529052734, -83.35340118408203)",119.3608621,"550,391","4,319,629"
4395,DL,2009,LAN,3544,MSP,3858,Y,0,CRJ,Capital City Airport,Lansing,42.77870178,-84.58740234,861,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(42.77870178222656, -84.58740234375)","(44.882, -93.221802)",732.3284133999999,"550,391","3,654,908"
4396,DL,2009,LAS,3877,ATL,3682,,0,739 757 738 753,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(36.08010101, -115.15200039999999)","(33.6367, -84.428101)",2810.925017,"2,266,715","6,020,364"
4397,DL,2009,LAS,3877,BOS,3448,,0,73H,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,"(36.08010101, -115.15200039999999)","(42.36429977, -71.00520325)",3831.557311,"2,266,715","4,873,019"
4398,DL,2009,LAS,3877,CVG,3488,,0,757,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Cincinnati Northern Kentucky International Airport,Cincinnati,39.04880142,-84.6678009,896,"(36.08010101, -115.15200039999999)","(39.0488014221, -84.6678009033)",2700.588825,"2,266,715","2,221,208"
4399,DL,2009,LAS,3877,DTW,3645,,0,757 320 739 738,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(36.08010101, -115.15200039999999)","(42.212398529052734, -83.35340118408203)",2814.248172,"2,266,715","4,319,629"
4400,DL,2009,LAS,3877,JFK,3797,,0,738 757 73H,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,"(36.08010101, -115.15200039999999)","(40.63980103, -73.77890015)",3617.691332,"2,266,715","19,216,182"
4401,DL,2009,LAS,3877,LAX,3484,,0,319,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,"(36.08010101, -115.15200039999999)","(33.94250107, -118.40799709999999)",380.1701148,"2,266,715","13,214,799"
4402,DL,2009,LAS,3877,MCO,3878,,0,73H,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(36.08010101, -115.15200039999999)","(28.429399490356445, -81.30899810791016)",3281.832188,"2,266,715","2,608,147"
4403,DL,2009,LAS,3877,MEM,3473,,0,738,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,"(36.08010101, -115.15200039999999)","(35.04240036010742, -89.97669982910156)",2278.949768,"2,266,715","1,346,045"
4404,DL,2009,LAS,3877,MSP,3858,,0,757 M90 738 739,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,44.882,-93.221802,841,"(36.08010101, -115.15200039999999)","(44.882, -93.221802)",2091.269399,"2,266,715","3,654,908"
4405,DL,2009,LAS,3877,RDU,3626,,0,73H,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Raleigh Durham International Airport,Raleigh-durham,35.87760162,-78.78749847,435,"(36.08010101, -115.15200039999999)","(35.877601623535156, -78.7874984741211)",3260.227919,"2,266,715",
4406,DL,2009,LAS,3877,SEA,3577,Y,0,CR9,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Seattle Tacoma International Airport,Seattle,47.449001,-122.308998,433,"(36.08010101, -115.15200039999999)","(47.449001, -122.308998)",1394.464363,"2,266,715","3,979,845"
4407,DL,2009,LAS,3877,SLC,3536,,0,738 757 320,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,Salt Lake City International Airport,Salt Lake City,40.78839874,-111.97799679999999,4227,"(36.08010101, -115.15200039999999)","(40.78839874267578, -111.97799682617188)",591.459446,"2,266,715","1,232,696"
4408,DL,2009,LAX,3484,ATL,3682,,0,763 757 73H 76W,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(33.94250107, -118.40799709999999)","(33.6367, -84.428101)",3132.519452,"13,214,799","6,020,364"
4409,DL,2009,LAX,3484,BNA,3690,,0,738 73H,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,"(33.94250107, -118.40799709999999)","(36.1245002746582, -86.6781997680664)",2892.651857,"13,214,799","1,934,317"
4410,DL,2009,LAX,3484,BOS,3448,,0,73H,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,"(33.94250107, -118.40799709999999)","(42.36429977, -71.00520325)",4202.2097109999995,"13,214,799","4,873,019"
4411,DL,2009,LAX,3484,CMH,3759,,0,738,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(33.94250107, -118.40799709999999)","(39.998001, -82.891899)",3210.933473,"13,214,799","2,122,271"
4412,DL,2009,LAX,3484,CMH,3759,,0,738,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(33.94250107, -118.40799709999999)","(39.998001, -82.891899)",3210.933473,"13,214,799","321,048"
